,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,energy_mean,dmfcc_0_mean,dmfcc_1_mean,dmfcc_2_mean,dmfcc_3_mean,dmfcc_4_mean,dmfcc_5_mean,dmfcc_6_mean,dmfcc_7_mean,dmfcc_8_mean,dmfcc_9_mean,dmfcc_10_mean,dmfcc_11_mean,denergy_mean,ddmfcc_0_mean,ddmfcc_1_mean,ddmfcc_2_mean,ddmfcc_3_mean,ddmfcc_4_mean,ddmfcc_5_mean,ddmfcc_6_mean,ddmfcc_7_mean,ddmfcc_8_mean,ddmfcc_9_mean,ddmfcc_10_mean,ddmfcc_11_mean,ddenergy_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,energy_std,dmfcc_0_std,dmfcc_1_std,dmfcc_2_std,dmfcc_3_std,dmfcc_4_std,dmfcc_5_std,dmfcc_6_std,dmfcc_7_std,dmfcc_8_std,dmfcc_9_std,dmfcc_10_std,dmfcc_11_std,denergy_std,ddmfcc_0_std,ddmfcc_1_std,ddmfcc_2_std,ddmfcc_3_std,ddmfcc_4_std,ddmfcc_5_std,ddmfcc_6_std,ddmfcc_7_std,ddmfcc_8_std,ddmfcc_9_std,ddmfcc_10_std,ddmfcc_11_std,ddenergy_std,target,key
0,-264.5982520417472,84.25335096382481,-13.70432587519935,10.113251964041378,-39.39093502626637,-2.1415229378296523,-31.091719141645733,-9.527640263365614,-29.79992482249771,-7.88293408480512,-8.400678556087588,-5.714929872610476,0.05616272557526827,48.83333188845806,35.34470996032406,40.92928138205286,34.63201231849391,20.781539713258848,12.326273785301767,7.13555182859432,6.455346997110115,6.072966002674355,5.164314233596439,10.942214064686723,10.645298414900463,0.012279105077358816,-1.2310444583075562,3.43454786614131,-0.16372288345445946,-1.285504015377726,-0.479237591480921,1.4121620274833426,-0.11801729009430362,0.43916503782672295,0.14177193111557784,0.5048230560558448,0.7422260054456842,-0.8726144968908269,-0.002023325546791679,27.038405966308463,15.19448331867601,20.785353955288173,13.383242417546253,14.07706201325879,7.74915115317751,5.726716623766917,4.8128129869191065,4.06496564887346,4.70662998031527,6.924977927487434,6.884727613410788,0.006748710210870178,-2.9330633975741653,-0.22563725893451705,0.7925924276180548,-0.9991139367036905,1.4831558714741282,0.43101217014474247,0.06645266713555979,0.4126541068108054,0.68857612284413,-0.5137073055638025,-0.5858677896544867,-0.021861627628563696,0.0003311853441927168,23.18848493050645,14.35928729060016,19.426078153875782,9.251169730050297,10.961642468641047,9.210111991465121,7.835547493070476,6.697679116817701,5.267337978586926,5.79479983818688,7.950929133502277,6.716085225502059,0.007087322715416044,0,MujerRuidoModerado17.wav
1,-322.60215976340163,117.62637943636015,4.917756465901019,23.10627173611671,-29.060886322808177,-1.5042165643825036,-43.06408137085884,-15.805976286453806,-12.706799956813768,-13.703263956660507,-20.449574445920636,2.888965557436524,0.06282737259955509,109.15757786681472,23.17929478437271,69.16011950890004,17.6694511038144,28.796046638194063,17.848429490375793,8.365517634577408,12.327417441173504,9.913926537710056,11.723540612803777,10.327728262709932,9.099118522211002,0.03780850953251217,1.5256762184353543,-0.756251889179054,-1.247351055694893,0.9338633192488693,2.1965433997069796,1.295877831120491,0.13400186356672608,1.2151217868079374,0.8938490568701528,0.1174292766176257,-0.24854688167159705,0.45521427530278674,-0.00021227008917114952,45.44956539681475,18.52701412612512,29.869580529638846,11.902130781607454,11.851171018378995,12.681081812906289,7.661607597634546,6.91697550619487,6.5488009768274775,7.230029315120414,6.795027137681333,4.2772308001655395,0.015004404887141505,0.5273064151750217,-0.3225519139759549,0.9052596392289548,0.4657983110679237,-0.06872274582324152,0.48099111734460515,0.5597402869268068,0.20111626989668893,0.012223603928590978,0.06496067067123132,-0.18462090195870573,-0.10782470299419768,-5.682850522654397e-05,35.55670977441734,18.765229194625267,25.424877334992193,13.698312163953116,9.517078682159243,15.21074143830785,8.854415730475644,9.604649908375594,7.704028725615677,8.829972730335042,7.9026266557284455,5.2282906055905585,0.00887306621541789,1,MujerRuidoModerado17.wav
2,-305.8573507772575,79.23761094168565,-0.6957884316357412,43.435599949349005,-13.959157677442974,-0.032716310860369816,-46.198691854710944,-19.517504248607423,-34.49520943209178,-11.770044634495347,-7.4743946892385145,-16.1766226560744,0.0702299435129937,84.28566862177783,39.00632149097395,43.04301213753018,26.621751933808646,18.35821338453356,15.417460695495555,15.52697605555508,14.384597951454122,10.754700076889568,8.1565337209926,12.060563456906738,10.889203083447569,0.025059697958074525,-11.24091679049377,3.3997669721173738,-0.024351809578185835,0.45468259853382254,1.984220103811382,2.1302916749063194,0.3571332961592375,-0.2932279964150719,1.987021278154112,0.7114935620679123,1.190144257050293,-1.23960129266671,-0.002874597441405058,25.26449650733967,14.110896236685146,18.04651887525344,14.413079626397606,6.828067500601823,4.778064682311571,7.305838032708664,8.180853953979494,6.435641179643144,5.227851853074233,6.832810848424364,6.95741074683834,0.009842936196863664,-3.921956243134275,-2.4567550284726933,0.8104379836929055,-1.8580065568067468,0.8049620817193855,1.1453218715564617,0.6053061087061572,0.656593613211488,0.842918806441174,0.14396837563501444,-0.6101328644755328,0.2552977411954674,-0.00041114998360474906,16.00208700745723,10.034461365366516,11.253458796499496,10.172932452965068,6.120958887297658,5.281617100540473,6.500030252111541,8.074159448530335,7.419526091221056,6.775695497804093,5.844982859971967,6.46319613417239,0.0066177364533369365,2,MujerRuidoModerado17.wav
3,-236.14923805846425,58.58559697767076,12.59516799318445,40.901163564414404,-17.24613590322596,11.366876381781719,-33.458600311982636,-20.450568527755983,-34.438976860549865,-3.6272580966771395,-15.149707452657958,-3.3420561801257036,0.08456840580329299,62.71918678738131,27.015276494316055,37.269955191919465,35.66306697428603,21.7238093912621,13.728374138388597,8.415708948784625,9.669798278703041,4.267222823996089,7.429248186703806,8.720376348694089,7.9955069268731265,0.031058933732277555,-4.702691420853317,-3.072111038968147,2.2212305176703966,1.762744877970865,0.7703425280130676,0.4756436353824495,0.22604149108094312,1.4133039139385826,-0.058610952935668634,-0.41021766438933144,0.6673534595866147,1.2472645801665974,-0.0025170099382337773,27.762008018284337,13.333787680163136,14.875171453259892,15.087847712900311,10.125953385630288,10.807964184252135,7.326753329442595,6.145168551787165,5.238787692568172,5.094630544871251,6.460442030987461,4.84562977846385,0.012868030570229377,-2.807443559154638,-0.7690022861799856,0.5471574870125132,0.2643563549318794,0.907734932878994,0.883064346759825,0.7229151423448429,0.4874355610027645,0.5633364786678556,-0.03578152216212713,0.6891894746449378,-0.14019626381602424,-0.000935974737836255,23.910443929588308,12.168780305883622,14.252073678860247,12.165336327687898,8.221141079104253,11.056450506825238,8.164823445207242,6.423278010726496,7.527560398788993,6.035204948873139,7.106851571244346,5.816107582078001,0.012546140097815458,3,MujerRuidoModerado17.wav
4,-260.62119692001096,130.31559413526986,-25.488715532549648,-31.003027668209985,-51.04681455952192,7.810632865563707,-28.64484050128492,-16.83851271185107,0.46138785888267625,-6.6841764859628015,-12.410328926649774,-1.5926224341435802,0.1069118656021984,41.09498315602579,38.27990982520089,36.930429527549755,26.2758231171122,49.928335756533784,13.504854013386185,13.06157059311385,7.350337580216928,11.079898903672325,8.283537405396924,10.418418516633107,12.35244815151243,0.04761861399809348,-1.7144057951203706,4.112494213626227,2.1108830639454106,-0.045996951828536775,2.8767043396925938,1.4808215205272368,0.07174768363680942,1.6590314187011816,1.8560784722325765,-0.32128975130468446,1.28050970667912,-0.07661693169772837,-0.0011601836110154788,21.684340276179405,25.030936405651154,17.530838331187375,14.689565513041739,17.483781112120212,9.544484253298329,7.752041109748027,5.466089426948819,5.551594361152511,7.607923687516159,7.300896989608691,7.64405144052487,0.01902745350718063,-5.454665040405697,-5.5482303851643,0.4387237678715121,2.7278914260019116,2.467982182395184,1.2325095731492306,1.1015778498648774,0.09552010340337729,-0.4181263760548953,0.6842786716413315,0.8919976349076475,0.5226069490204575,-0.0032769539119566187,14.857169469626637,19.393528752504775,12.671195733245797,11.707534463609791,10.452796189587886,10.909942838428554,6.286458299960124,5.341967336107284,7.01144700262118,8.828487259746792,8.970366671899358,8.487208316446216,0.007723411405186047,4,MujerRuidoModerado17.wav
5,-188.90445878362095,74.24678845904694,-72.12799574993034,18.096363148737492,-51.27732201148427,11.841218650783862,-17.158794452203804,-15.644995690331966,-12.107081049014637,-9.533001054516188,-19.458952262042327,-5.651541318096242,0.1539181853203397,107.23116829681975,23.694740422599953,64.88392349268636,42.3456382170649,22.2185072221644,26.050328398847213,14.73067910051373,14.417061816773145,16.985806614449032,6.175867623639033,9.124040218929398,8.455539915957859,0.07505887605938746,-8.204947016352985,-3.528045833288557,2.2121212243781008,4.1628513026238085,2.414011869927669,-0.5645902012908807,-0.04069035419779018,-0.30745217332230734,-0.5906910212889992,-0.635909704125769,0.24016166993091806,-0.33321401222144115,-0.0056262341224484974,43.042217528368624,14.20195081404838,24.26696875480165,15.128667272072887,10.930022819933939,10.299192599850626,8.507541278727821,8.321385245601673,8.16300779957826,4.095121284403096,6.018088764437452,5.225477586034853,0.028523435903805464,-8.38838935672633,-2.5281060489055256,1.995291988929801,-1.050529191063232,1.6820414531793961,0.06992260703387763,-0.24286465401080068,0.6611470550691461,-0.14580166147834106,0.16193538410374883,-0.4327929981569382,0.47344463814322874,-0.0041433754650985494,22.8834460518859,13.198510338069209,15.604555984777905,11.715849114858287,8.44490296225403,8.570185329723008,8.87298190866758,8.46521591872654,9.412501629514866,5.857908829229504,7.216465386024304,5.658581762802826,0.02180617872107811,5,MujerRuidoModerado17.wav
6,-316.7860695519104,85.94779575064659,26.07774305544974,72.52595397328093,-29.49218567303845,-12.962701813417228,-18.11002442501219,-11.918326685644656,-33.859500757994184,-2.637010797771623,-6.424413276127488,-15.99169133049705,0.04970129366431918,83.5742047841704,19.0571570852056,18.710702473693676,18.817174370753232,20.56996596500725,7.284820877008407,8.402719353191003,12.090389311058624,14.826711075028804,13.079302137238665,4.384188004285095,8.731790395333563,0.016755041547353768,-13.87708493206774,-7.393915386587193,-3.70009642419287,-0.781447673710313,-0.3345583284925577,0.06763413594177632,-2.5672331540227478,-3.2809830462419374,1.7415487264562863,4.475644001971914,0.5664609993401406,-2.0011668913812906,-0.006762671594818433,70.57664451974073,14.810367719577481,19.67355245432508,17.705929095603263,20.05666941283837,11.926912051152842,6.218609420920095,9.798930888208,14.549296314526595,6.728948576162618,5.718799116228363,8.394877295566477,0.010533395090913637,-30.39138365606467,-6.843767632592412,6.444430603488532,-6.226200299981838,7.230706778454932,6.914495933061143,-1.019992448866374,4.832840208089798,6.371206708799108,-2.0002128554130505,0.7766516858313608,3.982726370205158,-0.003880421817302704,44.43686961798128,21.460706441867117,17.20835592610587,13.32434047831191,17.262147190481617,16.12485791978746,9.36590444999925,11.545917905462746,13.833005826527339,6.958455293158059,8.907138956037617,4.9637894685704635,0.007554945082323718,6,MujerRuidoModerado17.wav
7,-271.6066700798456,99.34762327761099,-11.050312132870356,17.388981084394256,-15.508601230686452,-3.6401808954607984,-38.27750330619859,-16.98637117304033,-22.45069553233138,-0.3332295309139537,-22.03986449427323,-5.454671038303069,0.09335594957596377,103.93769691853387,21.561529409767754,47.015389652608654,14.980067522719224,20.461001404823534,13.630556118313839,14.708297524724712,7.48834247952194,10.553641823294292,14.926859137716443,3.7196556719143583,7.832348160282008,0.04891232207824149,-10.637757526455546,-1.409406416642653,3.006087182159611,1.4021495479444317,1.7867105916345285,2.460335385318537,1.8121020923310303,0.5815802546026507,0.6827946343285168,-0.6258543643681601,0.7412564893205145,-0.7735544338740435,-0.005489617482655578,39.26692502412251,10.539624596454406,23.42866782247614,7.753639740814917,11.302674232971707,7.173213662572733,5.77737061717302,5.968604362030013,7.818565405842204,7.598799512880196,4.211495411663943,4.539451020805716,0.018675209542618622,-4.007581226378786,-0.8718996157548924,0.24850407244600223,-0.14869105602156574,1.5256827006882752,0.8291319770842992,0.6547615350557081,-0.24645025987443395,-0.31212164196215086,-0.1450353464053295,-0.44890854489053794,0.031591390219633926,-0.001937126850380617,40.7687124319384,11.734430757522667,25.83808210484529,9.556835479908132,11.431344232176217,8.187663969935365,7.963467805194951,5.875887869767417,8.459040500057146,8.287570065363207,5.584712345468653,4.371015201190966,0.01740873998291299,7,MujerRuidoModerado17.wav
8,-252.23883869098216,65.27558869508557,-20.519586055345606,55.28468958030906,-59.86550667841669,-21.51238820954004,-29.841341202410796,-4.564366149670214,-17.1464476808364,-4.509643271711117,-3.9921425276927396,-12.119930073802097,0.0967727104005845,107.26414167982504,19.212028410801384,66.63218529490263,21.172705693794047,21.81478473923657,7.058581586878932,7.121020465011044,14.69084079108965,16.661395387303827,6.563995744845434,8.351809523919323,5.60681054171204,0.04911745972382998,-0.3092870736880605,3.3126455946222455,4.4504475629519735,2.138390293796797,1.4598938290671262,-0.3710482959506578,-1.2397585168289105,-0.6571011174007868,-1.0774316777766948,-0.6752948219977496,0.36398997266028305,0.6894247645343122,-0.0018462933496468598,61.58088366616823,14.884416288054648,22.213209862627203,10.511141131356927,8.958637651231793,5.523673969948208,5.543342783452746,7.14893052752127,6.109503164148757,6.472808799895997,4.84398340070505,4.1515190900065,0.020688928395149162,-12.202906292046539,-3.3098754931371395,3.54746470832426,-1.446831593479815,1.460001969834237,-0.4190817657804607,0.21506959655379213,0.6894295579183405,0.33160308009274797,1.4533640800564167,-0.3199644922380873,0.715673810814747,-0.003863825572325903,44.64310046603735,15.500780922998889,16.863717679752515,8.09225206007876,6.338312640921111,6.065121539913469,6.293712066258225,7.541465303339076,5.113921791779006,6.77292532362374,5.477670335925029,5.758563790827923,0.011991270008501895,8,MujerRuidoModerado17.wav
9,-250.703728142852,75.78199697123506,-20.61231703395614,27.75003070323783,-31.22959941576627,20.220302908028607,-36.36391599862148,-21.054156215818857,-13.31282014595319,-10.174016800534954,-17.057917311102315,-1.3008827111992318,0.0946304452034735,82.83995118283535,16.348722989262342,69.54463285337626,17.911035759370115,22.950586663322607,18.844322452416527,13.115193664790834,22.10802892827187,15.881355927921506,9.012580426374996,9.338431650761647,10.767135660200049,0.06229464457820536,-1.8509534600774182,-1.714472947478043,1.3112243451544083,0.6461217500706647,-0.2483685433014481,0.07220307750622937,-0.03294886701678574,0.4395596590278451,0.23938439645744297,0.9506288568474006,0.7583375772240106,-0.9372164594108735,-0.00019317952295144398,30.005663611632997,10.67984115450419,25.167699456404396,11.021265382493457,7.085787012157739,12.18063099130848,10.069619841721028,8.380052953907235,7.8108026825597445,5.698124788523326,4.870723033805992,5.734002216329093,0.019305255612407056,-1.4162101503970514,-0.6365699822958403,1.0353246567533296,0.6939827701909003,0.5171690431223799,0.39984402982311107,0.5142158542195466,0.13470954864031476,-0.13800636188477863,0.09522700483105986,0.2035330468448469,-0.056999449619322955,-0.00024502364725902164,25.33744171245856,9.905169636645454,18.54108252890899,11.305195250448074,6.227622980306014,12.820270429219885,10.313238379822396,6.818950153447561,8.243008176642658,5.639963539259702,5.780448651772624,4.937528375118921,0.010843672513573929,9,MujerRuidoModerado17.wav
